,Verification_Status,processed_Text,noun_count,Word_Count,entity_count,class,sum_bow
4008,ข่าวจริง,“ รัดเกล้า ”   เผย   กระทรวงพลังงาน ติดตาม สถานการณ์ น้ำมันเชื้อ เพลิง ต่อเนื่อง     ชี้ รัฐบาล แผน รองรับ   ปี 67   สำรอง น้ำมัน ดิบ เหมาะสม สอดคล้อง สถานการณ์,15,33,2,0,21
4009,ข่าวจริง,"สมอ.   ตรวจ โกดัง สินค้า เหล็ก ด้อย คุณภาพ     1,000   ตัน   มูลค่า   30   ล้าน บาท  ",6,23,1,0,12
4010,ข่าวจริง,ก. คลัง ประกาศ ลด อัตรา อากร   ยกเว้น อากรศุลกากร สำหรับ ไม้   ไม้ แปร รูป   ทำ ไม้ ​  ,11,22,2,0,14
4011,ข่าวจริง,สรรพสามิต   เล็ง ค่า ธรรมเนียม   ‘ แบตเตอรี่ รถ ยนต์ ไฟฟ้า ’  ,7,12,1,0,8
4012,ข่าวจริง,สปสช.   สิทธิ ประโยชน์ ยา รักษา มะเร็ง เต้า นม ลุกลาม สิทธิบัตร ทอง  ,7,14,1,0,12
4013,ข่าวจริง,มท. 1   มอบ นโยบาย   ปลัด จังหวัด   อำเภอ   ประเทศ   ย้ำ,8,13,0,0,7
4014,ข่าวจริง,ปลัด   ณัฐพล   เคาะเกณฑ์ รางวัล อุตสาหกรรม   ปี   2566   ย้ำ กิจการ คัดเลือก   MIND     4   มิติ,12,31,7,0,10
4015,ข่าวจริง,กรมราชทัณฑ์ สมัคร สอบ บรรจุ ราชการ   452   อัตรา  ,5,12,0,0,9
4016,ข่าวจริง,กรมควบคุมโรค มือ คณะแพทยศาสตร์ศิริราชฯ   ตัว เว็บไซต์ ไลน์   Stand   by   you   วัย รุ่น หวัง ยุติ เอดส์  ,16,27,7,0,12
4017,ข่าวจริง,รัฐบาล คุม เข้ม ราคา สินค้า   บริการ สงกรานต์   ป้องกัน ฉวย โอกาส  ,7,14,0,0,10
4018,ข่าวจริง,คน บัตร สวัสดิการ รัฐ   ซื้อ สินค้า สแกน ใบ หน้า   ใส่ รหัส   6   หลัก  ,6,24,0,0,12
4019,ข่าวจริง,กรมอุทยานฯ   ประกาศ เขต รักษา พันธุ์สัตว์ป่าเชียงดาว ลักลอบ บุกรุก เผา ป่า  ,7,17,6,0,12
4020,ข่าวจริง,โฆษก รัฐบาล เผย   นายก   เตือน ประชาชน   ระมัดระวัง อุปกรณ์ ไฟฟ้า ถัง แก๊ส หุง ต้ม ที่พัก อาศัย   ป้องกัน อุบัติเหตุ   หยุด เทศกาล ปี   2566  ,16,35,0,0,18
4021,ข่าวจริง,สธ.   สาย ด่วน   02590 4111   ปรึกษา   คัดกรอง อาการ ป่วย โค วิด กัก ตัว บ้าน  ,8,19,2,0,12
4022,ข่าวจริง,อุทยานแห่งชาติเขาใหญ่   บังคับ ซื้อ บัตร   ETicket   แอปฯ   Que   Q       1   ก.ค.    ,8,27,5,0,8
4023,ข่าวจริง,สาร อะฟลา ท็อกซิน อาหาร แห้ง   สาร ก่อ มะเร็ง มนุษย์  ,7,14,0,0,9
4024,ข่าวจริง,ธอส. ประมูล ออนไลน์ บ้านมือ สอง   4.4   Grand   Sale   [ up   to   50 % ]   จัดทรัพย์ คุณภาพ ดี   ราคา โดน       3.7   พัน รายการ,14,37,21,0,16
4025,ข่าวจริง,ประกาศ ราคา รับซื้อ ปลา หมอ คาง ดำ   กก.   15   บาท  ,7,15,3,0,10
4026,ข่าวจริง,"โฆษก รัฐบาล เผย   "" นายก ""   รัก คน ไทย คน   ย้ำ รณรงค์   14   กุมภาพันธ์   วันวาเลนไทน์   ปลอด ภัย   “ รัก   ติด โควิด ”   รัก สื่อ ออนไลน์ ห่างไกล โค วิด 19",24,43,3,0,18
4027,ข่าวจริง,สูด ดม แก๊ส ไนตรัสออกไซด์ ต่อเนื่อง ประจำ   เสี่ยง โรค หัวใจ เฉียบพลัน   ประสาท หลอน  ,10,17,0,0,15
4028,ข่าวจริง,ประกัน มาตรา   40   ติด โควิด 19   เงิน ชดเชย   300   บาท  ,5,19,12,0,9
4029,ข่าวจริง,ดื่ม กาแฟ ดำ   ลด เสี่ยง โรค ตับ แข็ง   ป้องกัน ไขมัน พอก ตับ  ,8,23,0,0,10
4030,ข่าวจริง,โฆษก รัฐบาล   เผย   นายก     บริหาร   EVE   Energy   เชิญชวน ขยาย ทุน ไทย   สนับสนุน ไทย ฐาน ผลิต   บริหาร   Huawei   เชิญชวน ทุน ไทย  ,19,40,4,0,23
4031,ข่าวจริง,ไทย ญี่ปุ่น กระชับ คมนาคม   รอง นายก อนุทิน   คณะ เยี่ยมชม โครงการ อุเมคิตะ รถไฟ ชิน คัน เซ็น   ศึกษา รูปแบบ พัฒนา เมือง โครงสร้าง พื้นฐาน สาธารณะ  ,22,33,16,0,23
4032,ข่าวจริง,มท. 1   ประชุม ข้อ ราชการ ระบบ   VCS   เน้นย้ำ     ปัญหา ระดับ พื้นที่,9,21,0,0,10
4033,ข่าวจริง,หนี้ ประเทศไทย   ทะลุ เพดาน   60 %   จีดีพี   แตะ   10   ล้าน ล้าน บาท  ,6,21,8,0,10
4034,ข่าวจริง,กรมอุทยานแห่งชาติสัตว์ป่าและพันธุ์พืช   ยุติ ขาย บัตร   E   ticket   ชั่วคราว  ,8,17,4,0,10
4035,ข่าวจริง,ตัว บวม   ขา บวม สัญญาณ เตือน โรค หัวใจ   ไต   ตับ  ,7,16,0,0,9
4036,ข่าวจริง,โฆษก รัฐบาล   เตือน ประชาชน ระวัง แบงก์ปลอม   ตรวจสอบ แน่ใจ อย่า ตก เหยื่อ มิจฉาชีพ     “ นายก ”   สั่ง แก๊ง หลอกลวง เด็ดขาด   ย้ำ บังคับ กฎหมาย เคร่งครัด,16,34,0,0,24
4037,ข่าวจริง,เครื่อง ทำ น้ำ อุ่น ระบบ แก๊ส   เสี่ยง อันตราย แก๊สรั่ว  ,5,9,0,0,10
4038,ข่าวจริง,เร่ง กระจาย ผลิต ลำไย เกษตรกร,3,6,0,0,5
4039,ข่าวจริง,บขส.   มอบ ของขวัญ ปี ลด   10 %   ซื้อ ตั๋ว ช่องทาง ออนไลน์     20   ธ.ค.   64   –   20   ม.ค.   65  ,8,34,16,0,11
4040,ข่าวจริง,ครม.   อนุมัติ โครงการ   ‘ ชนะ ’   ทะเบียน   29   ม.ค.   64   ?,5,22,3,0,8
4041,ข่าวจริง,“ สุริยะ ”   งาน   iTIC   FORUM   2023   ปาฐกถา พิเศษ   ย้ำ นโยบาย   “ คมนาคม   อุดมสุข ประชาชน ”,15,28,1,0,11
4042,ข่าวจริง,เฮ   ตรึง ราคา ก๊าซ   LPG     3   เดือน     1   ม.ค.     31   มี.ค.   67   ประชาชน ลด ค่า ครอง ชีพ,8,32,8,0,12
4043,ข่าวจริง,ประกัน สังคม   ม. 39   เเละ   ม. 40     13   จังหวัด   เงิน เยียวยา   1   เดือน  ,8,26,4,0,12
4044,ข่าวจริง,ด่วน / มอเตอร์เวย์   จอด รถ สนามบินสุวรรณภูมิฟรี     12   –   18   เมษายน   2565  ,9,25,12,0,13
4045,ข่าวจริง,สำนักงานคณะกรรมการการรักษา มั่นคง ปลอด ภัย ทางไซเบอร์ ชาติ,6,8,6,0,7
4046,ข่าวจริง,ครม.   ชอบ คงอัตรา ภาษี มูลค่า     VAT     7 %     2   ปี   สิ้นสุด   ก.ย.   2566   ?,6,31,8,0,9
4047,ข่าวจริง,ชำระ ค่า ด่วน  ศรีรัชวงแหวน รอบ   ราคา เดิม   จ่าย รูปแบบ คูปอง  ,10,19,8,0,10
4048,ข่าวจริง,กระทรวงพาณิชย์ ลด ราคา สินค้า เทศกาล กินเจ  ,6,8,1,0,7
4049,ข่าวจริง,4   จังหวัดนำ ร่อง   บัตร ประชาชน ใบ รักษา  ,4,11,2,0,7
4050,ข่าวจริง,  สกลนคร   สั่งการ อำเภอส่อง ดาว สว่าง แดนดิน   สนธิ จับกุม ยา เสพ ติด   2     เดินหน้า มาตรการ เสริมสร้าง มั่นคง ปลอด ภัย ประชาชน,13,32,5,0,21
